[POST] /session/start -> 200 session=5105fb2b-27a8-4515-b65b-add811a29014
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 58500.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 16900.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 101399.99999999999,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 10400.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 29250.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 101399.99999999999,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 5200.0,
      "reason": "End of game penalty for pending kit processing at airport USEF kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 66299.99999999999,
      "reason": "End of game penalty for pending kit processing at airport USEF kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 36400.0,
      "reason": "End of game penalty for pending kit processing at airport USEF kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 48749.99999999999,
      "reason": "End of game penalty for pending kit processing at airport USEF kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 7799.999999999999,
      "reason": "End of game penalty for pending kit processing at airport PEGV kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 13650.0,
      "reason": "End of game penalty for pending kit processing at airport PEGV kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 19500.0,
      "reason": "End of game penalty for pending kit processing at airport PEGV kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 67600.0,
      "reason": "End of game penalty for pending kit processing at airport PEGV kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 26000.0,
      "reason": "End of game penalty for pending kit processing at airport GEJJ kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 48750.0,
      "reason": "End of game penalty for pending kit processing at airport GEJJ kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 2600.0,
      "reason": "End of game penalty for pending kit processing at airport GEJJ kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 193699.99999999997,
      "reason": "End of game penalty for pending kit processing at airport GEJJ kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 2600.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 42900.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 5200.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 10400.0,
      "reason": "End of game penalty for pending kit processing at airport COQL kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 56549.99999999999,
      "reason": "End of game penalty for pending kit processing at airport COQL kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 14300.0,
      "reason": "End of game penalty for pending kit processing at airport COQL kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 101399.99999999999,
      "reason": "End of game penalty for pending kit processing at airport COQL kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 31199.999999999996,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 66299.99999999999,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 15599.999999999998,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 46800.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 15599.999999999998,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 74100.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 11700.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 88400.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 10400.0,
      "reason": "End of game penalty for pending kit processing at airport VAPJ kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 52650.0,
      "reason": "End of game penalty for pending kit processing at airport VAPJ kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 3899.9999999999995,
      "reason": "End of game penalty for pending kit processing at airport VAPJ kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 70200.0,
      "reason": "End of game penalty for pending kit processing at airport VAPJ kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 10400.0,
      "reason": "End of game penalty for pending kit processing at airport GQMP kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 33149.99999999999,
      "reason": "End of game penalty for pending kit processing at airport GQMP kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 13000.0,
      "reason": "End of game penalty for pending kit processing at airport GQMP kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 196300.0,
      "reason": "End of game penalty for pending kit processing at airport GQMP kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 44200.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 60449.99999999999,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 19500.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 48750.0,
      "reason": "End of game penalty for pending kit processing at airport ZDQP kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 22100.0,
      "reason": "End of game penalty for pending kit processing at airport ZDQP kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 39650.0,
      "reason": "End of game penalty for pending kit processing at airport ZDQP kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 10400.0,
      "reason": "End of game penalty for pending kit processing at airport XGJQ kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 13650.0,
      "reason": "End of game penalty for pending kit processing at airport XGJQ kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 15599.999999999998,
      "reason": "End of game penalty for pending kit processing at airport XGJQ kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 101399.99999999999,
      "reason": "End of game penalty for pending kit processing at airport XGJQ kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 18200.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 79950.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 5200.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 27950.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 18200.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 19500.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 35100.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 28600.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 2600.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 1949.9999999999998,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 13000.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 10400.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 37050.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 18200.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 22100.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 15599.999999999998,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 35100.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 31199.999999999996,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 39000.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 74100.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 7799.999999999999,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 29899.999999999996,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 76050.0,
      "reason": "End of game penalty for pending kit processing at airport INFQ kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 35100.0,
      "reason": "End of game penalty for pending kit processing at airport INFQ kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 10400.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 76050.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 27300.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 79300.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 10400.0,
      "reason": "End of game penalty for pending kit processing at airport COQL kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 18200.0,
      "reason": "End of game penalty for pending kit processing at airport COQL kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 5200.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 5850.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 7799.999999999999,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 9750.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 31199.999999999996,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 40950.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 23400.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 66300.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 28600.0,
      "reason": "End of game penalty for pending kit processing at airport BYDH kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 14300.0,
      "reason": "End of game penalty for pending kit processing at airport BYDH kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 10400.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 25349.999999999996,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 18200.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 72149.99999999999,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 7799.999999999999,
      "reason": "End of game penalty for pending kit processing at airport ZGVH kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 54600.0,
      "reason": "End of game penalty for pending kit processing at airport ZGVH kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 7799.999999999999,
      "reason": "End of game penalty for pending kit processing at airport ZGVH kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 101399.99999999999,
      "reason": "End of game penalty for pending kit processing at airport ZGVH kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 23400.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 52650.0,
      "reason": "End of game penalty for pending kit processing at airport HUB1 kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_PENDING_KIT_PROCESSING",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 36400.0,
